state_name,degree_type,college_name,early_salary,mid_salary,per_stem
Pennsylvania,bachelors,Duquesne University,52600,96100,10
Pennsylvania,bachelors,Pennsylvania State University-Penn State Brandywine,54200,95900,12
Pennsylvania,bachelors,Temple University,52000,95900,13
Pennsylvania,bachelors,Moravian College,52000,95300,13
Pennsylvania,bachelors,Bryn Mawr College,54100,95300,19
Pennsylvania,bachelors,Susquehanna University,51300,94700,20
Pennsylvania,bachelors,Allegheny College,50200,93500,37
Pennsylvania,bachelors,Juniata College,51500,93100,29
Pennsylvania,bachelors,Lebanon Valley College,49600,93100,12
Pennsylvania,bachelors,Messiah College,51400,93100,15
Pennsylvania,bachelors,Pennsylvania State University-Penn State York,51900,93000,25
Pennsylvania,bachelors,Jefferson (Philadelphia University + Thomas Jefferson University),49400,92800,6
Pennsylvania,bachelors,Wilkes University,50800,92700,10
Pennsylvania,bachelors,Bloomsburg University of Pennsylvania,49200,92200,9
Pennsylvania,bachelors,West Chester University of Pennsylvania,49500,92200,10
Pennsylvania,bachelors,Washington & Jefferson College,49800,92100,21
Pennsylvania,bachelors,Shippensburg University of Pennsylvania,49200,91300,11
Pennsylvania,bachelors,Holy Family University,51000,91100,3
Pennsylvania,bachelors,Lycoming College,48200,91000,21
Pennsylvania,bachelors,Gannon University,50900,90800,29
Pennsylvania,bachelors,University of Pittsburgh-Johnstown,49600,90400,20
Pennsylvania,bachelors,York College of Pennsylvania,51200,90400,14
Pennsylvania,bachelors,Gwynedd Mercy University,51500,90100,1
Pennsylvania,bachelors,Neumann University,50200,89900,4
Pennsylvania,bachelors,Elizabethtown College,49700,89700,27
Pennsylvania,bachelors,Pennsylvania State University-Penn State Berks,49800,89600,39
Pennsylvania,bachelors,Pennsylvania College of Technology,51400,88400,5
Pennsylvania,bachelors,Saint Vincent College,49700,88300,25
Pennsylvania,bachelors,Robert Morris University,49400,88300,21
Pennsylvania,bachelors,Immaculata University,49600,88100,3
Pennsylvania,bachelors,DeSales University,49300,87700,9
Pennsylvania,bachelors,Westminster College (Pennsylvania),47400,87700,17
Pennsylvania,bachelors,Pennsylvania State University-Penn State Abington,49000,87200,13
Pennsylvania,bachelors,Pennsylvania State University-Penn State Altoona,49600,86800,31
Pennsylvania,bachelors,King's College,47700,86500,12
Pennsylvania,bachelors,Saint Francis University,47400,86500,7
Pennsylvania,bachelors,Indiana University of Pennsylvania-Main Campus,46500,85900,6
Pennsylvania,bachelors,Cabrini University,48700,85200,4
Pennsylvania,bachelors,Millersville University of Pennsylvania,47700,84700,14
Pennsylvania,bachelors,Albright College,48500,84600,12
Pennsylvania,bachelors,Waynesburg University,46100,83900,5
Pennsylvania,bachelors,Rosemont College,46600,83800,5
Pennsylvania,bachelors,Clarion University of Pennsylvania,44400,83600,7
Pennsylvania,bachelors,Geneva College,46800,83300,18
Pennsylvania,bachelors,The University of the Arts,46900,83300,0
Pennsylvania,bachelors,Lincoln University (Pennsylvania),46500,82700,11
Pennsylvania,bachelors,East Stroudsburg University of Pennsylvania,45800,82700,13
Pennsylvania,bachelors,Slippery Rock University of Pennsylvania,45900,82400,8
Pennsylvania,bachelors,Point Park University,44500,82200,1
Pennsylvania,bachelors,Misericordia University,46500,81800,4
Pennsylvania,bachelors,Arcadia University,45300,81500,12
Pennsylvania,bachelors,Eastern University,44600,81200,3
Pennsylvania,bachelors,California University of Pennsylvania,44400,81100,5
Pennsylvania,bachelors,Kutztown University of Pennsylvania,45100,80500,8
Pennsylvania,bachelors,Delaware Valley University,45400,80100,16
Pennsylvania,bachelors,Cedar Crest College,46200,79200,5
Pennsylvania,bachelors,Lock Haven University,42600,79000,9
Pennsylvania,bachelors,Alvernia University,45000,78400,3
Pennsylvania,bachelors,Mercyhurst University,44900,78200,10
Pennsylvania,bachelors,Chatham University,42500,76600,11
Pennsylvania,bachelors,Peirce College,43600,76100,10
Pennsylvania,bachelors,Seton Hill University,42600,76000,8
Pennsylvania,bachelors,Mansfield University of Pennsylvania,43000,75900,12
Pennsylvania,bachelors,Edinboro University of Pennsylvania,42100,75600,6
Pennsylvania,bachelors,Moore College of Art and Design,41200,75500,0
Pennsylvania,bachelors,La Roche College,41900,75100,14
Pennsylvania,bachelors,Thiel College,41400,75100,17
Pennsylvania,bachelors,University of Pittsburgh-Greensburg,42900,75000,23
Pennsylvania,bachelors,Carlow University,43000,74700,4
Pennsylvania,bachelors,University of Pittsburgh-Bradford,40700,73200,17
Pennsylvania,bachelors,Chestnut Hill College,41700,73100,5
Pennsylvania,bachelors,Marywood University,41900,72800,3
Pennsylvania,bachelors,Mount Aloysius College,41200,72600,7
Pennsylvania,bachelors,Clarks Summit University,39000,69900,1
Pennsylvania,bachelors,Lancaster Bible College,39500,69600,0
Pennsylvania,bachelors,Keystone College,38000,67800,10
Pennsylvania,bachelors,Wilson College,36300,66700,2
Pennsylvania,bachelors,Cheyney University of Pennsylvania,37300,65200,10
Pennsylvania,bachelors,University of Valley Forge,36400,65100,0
Pennsylvania,associates,Villanova University,54500,76900,23
Pennsylvania,associates,Drexel University,51900,75500,28
Pennsylvania,associates,Pennsylvania College of Health Sciences,54300,75300,0
Pennsylvania,associates,Pittsburgh Institute of Aeronautics,49100,73900,0
Pennsylvania,associates,Pennsylvania State University-Penn State Wilkes-Barre,48900,72500,38
Pennsylvania,associates,Pennsylvania State University-Penn State Berks,48700,72200,39
Pennsylvania,associates,Pennsylvania State University-Penn State York,44700,70800,25
Pennsylvania,associates,Pennsylvania State University-Main Campus,44900,70600,37
Pennsylvania,associates,Gwynedd Mercy University,52900,70100,1
Pennsylvania,associates,University of Pennsylvania,47900,69900,21
Pennsylvania,associates,Pennsylvania State University-Penn State Abington,47600,69600,13
Pennsylvania,associates,Pennsylvania State University-Penn State Mont Alto,47300,68300,10
Pennsylvania,associates,Pennsylvania State University-Penn State Harrisburg,43800,68100,31
Pennsylvania,associates,Alvernia University,47400,67200,3
Pennsylvania,associates,Pennsylvania State University-Penn State Altoona,44500,67100,31
Pennsylvania,associates,University of Pittsburgh-Bradford,48200,67000,17
Pennsylvania,associates,Saint Francis University,46900,66900,7
Pennsylvania,associates,Pittsburgh Technical College,41300,66500,12
Pennsylvania,associates,Pennsylvania State University-Penn State Erie-Behrend College,42900,66000,32
Pennsylvania,associates,Pennsylvania State University-Penn State Hazleton,46000,65500,8
Pennsylvania,associates,University of Pittsburgh-Pittsburgh Campus,45000,65100,27
Pennsylvania,associates,Thaddeus Stevens College of Technology,43300,65100,10
Pennsylvania,associates,Jefferson (Philadelphia University + Thomas Jefferson University),45800,64800,6
Pennsylvania,associates,Temple University,42100,64300,13
Pennsylvania,associates,Delaware County Community College,42900,64200,6
Pennsylvania,associates,Pennsylvania State University-Penn State New Kensington,43500,64200,18
Pennsylvania,associates,California University of Pennsylvania,43000,62800,5
Pennsylvania,associates,Lock Haven University,43400,62700,9
Pennsylvania,associates,Pennsylvania College of Technology,42400,62700,5
Pennsylvania,associates,University of Pittsburgh-Titusville,43700,62600,0
Pennsylvania,associates,Montgomery County Community College,41800,62500,7
Pennsylvania,associates,University of Pittsburgh-Johnstown,43000,62500,20
Pennsylvania,associates,Bucks County Community College,41600,62300,9
Pennsylvania,associates,Peirce College,43400,61700,10
Pennsylvania,associates,Pennsylvania State University-Penn State DuBois,41500,61500,21
Pennsylvania,associates,Harcum College,47200,61400,0
Pennsylvania,associates,Pittsburgh Institute of Mortuary Science Inc,41800,61400,0
Pennsylvania,associates,Pennsylvania State University-Penn State Shenango,42100,61100,2
Pennsylvania,associates,Northampton County Area Community College,39200,61000,9
Pennsylvania,associates,Rosedale Technical College,40500,61000,0
Pennsylvania,associates,Point Park University,42400,60400,1
Pennsylvania,associates,University of Scranton,40900,60100,12
Pennsylvania,associates,Gannon University,41100,60000,29
Pennsylvania,associates,Lehigh Carbon Community College,42000,59900,8
Pennsylvania,associates,Johnson College,38200,59900,6
Pennsylvania,associates,Harrisburg Area Community College,42100,59400,7
Pennsylvania,associates,Clarion University of Pennsylvania,39900,59300,7
Pennsylvania,associates,Community College of Allegheny County,41300,59100,7
Pennsylvania,associates,Mansfield University of Pennsylvania,41200,58800,12
Pennsylvania,associates,Community College of Philadelphia,39900,58000,10
Pennsylvania,associates,Luzerne County Community College,39400,57300,5
Pennsylvania,associates,Eastern University,36400,57100,3
Pennsylvania,associates,Mount Aloysius College,41800,57100,7
Pennsylvania,associates,Pennsylvania Institute of Technology,37800,57000,0
Pennsylvania,associates,Community College of Beaver County,39600,56600,5
Pennsylvania,associates,Reading Area Community College,39600,56500,4
Pennsylvania,associates,York College of Pennsylvania,41200,55800,14
Pennsylvania,associates,Westmoreland County Community College,38600,55800,6
Pennsylvania,associates,Manor College,38200,55400,3
Pennsylvania,associates,Edinboro University of Pennsylvania,36400,55200,6
Pennsylvania,associates,Indiana University of Pennsylvania-Main Campus,36200,54900,6
Pennsylvania,associates,Lackawanna College,38000,53700,0
Pennsylvania,associates,Wilson College,35900,53100,2
Pennsylvania,associates,Keystone College,37100,53000,10
Pennsylvania,associates,Butler County Community College,37500,52800,6
Rhode Island,bachelors,Brown University,68200,127600,43
Rhode Island,bachelors,Bryant University,60500,108600,8
Rhode Island,bachelors,Providence College,58900,106900,11
Rhode Island,bachelors,Rhode Island School of Design,55500,100600,0
Rhode Island,bachelors,University of Rhode Island,54500,99700,18
Rhode Island,bachelors,Salve Regina University,53000,93900,6
Rhode Island,bachelors,New England Institute of Technology,51700,93200,14
Rhode Island,bachelors,Roger Williams University,52900,92700,12
Rhode Island,bachelors,Rhode Island College,47200,83500,5
Rhode Island,bachelors,Johnson & Wales University-Online,46200,81600,0
Rhode Island,bachelors,Johnson & Wales University-Providence,46500,78900,5
Rhode Island,associates,Roger Williams University,47900,68800,12
Rhode Island,associates,New England Institute of Technology,44900,68200,14
Rhode Island,associates,Providence College,47400,68000,11
Rhode Island,associates,Community College of Rhode Island,45900,63700,3
Rhode Island,associates,Johnson & Wales University-Providence,38900,57300,5
South Carolina,bachelors,Citadel Military College of South Carolina,60400,108100,19
South Carolina,bachelors,Clemson University,57500,106700,39
South Carolina,bachelors,Furman,52100,98800,16
South Carolina,bachelors,Wofford College,51300,96600,28
South Carolina,bachelors,Medical University of South Carolina,54800,92700,6
South Carolina,bachelors,University of South Carolina-Columbia,50300,89900,20
South Carolina,bachelors,Presbyterian College,48800,89900,14
South Carolina,bachelors,College of Charleston,47300,85100,20
South Carolina,bachelors,University of South Carolina-Upstate,46000,81400,13
South Carolina,bachelors,South Carolina State University,44500,80800,16
South Carolina,bachelors,Winthrop University,44300,79700,9
South Carolina,bachelors,Erskine College,43500,78000,28
South Carolina,bachelors,Coastal Carolina University,44700,77600,14
South Carolina,bachelors,Francis Marion University,42900,77600,18
South Carolina,bachelors,Lander University,42600,77100,9
South Carolina,bachelors,Limestone College,42100,76500,10
South Carolina,bachelors,Charleston Southern University,42800,76300,9
South Carolina,bachelors,University of South Carolina-Aiken,41600,75100,10
South Carolina,bachelors,Newberry College,41200,74700,14
South Carolina,bachelors,Southern Wesleyan University,42900,74600,5
South Carolina,bachelors,Converse College,39000,71000,8
South Carolina,bachelors,Anderson University (South Carolina),39900,70100,5
South Carolina,bachelors,Columbia College (South Carolina),39200,68300,6
South Carolina,bachelors,Benedict College,38100,67500,19
South Carolina,bachelors,Columbia International University,36600,66200,0
South Carolina,bachelors,Coker College,36900,65900,5
South Carolina,bachelors,Voorhees College,35000,64100,21
South Carolina,bachelors,Claflin University,36100,62100,16
South Carolina,bachelors,Morris College,31500,56900,13
South Carolina,associates,Greenville Technical College,43600,62300,3
South Carolina,associates,Florence-Darlington Technical College,40300,61900,5
South Carolina,associates,Aiken Technical College,42800,61400,6
South Carolina,associates,University of South Carolina-Columbia,39200,59300,20
South Carolina,associates,Midlands Technical College,40000,59300,4
South Carolina,associates,Trident Technical College,40400,59000,9
South Carolina,associates,University of South Carolina-Lancaster,39400,58700,0
South Carolina,associates,Orangeburg Calhoun Technical College,40800,57200,7
South Carolina,associates,York Technical College,39600,57000,4
South Carolina,associates,Tri-County Technical College,39600,56700,1
South Carolina,associates,Southern Wesleyan University,37900,56600,5
South Carolina,associates,Limestone College,36700,56400,10
South Carolina,associates,Technical College of the Lowcountry,40100,56200,2
South Carolina,associates,Spartanburg Community College,38700,54900,4
South Carolina,associates,Northeastern Technical College,36300,54700,0
South Carolina,associates,Horry-Georgetown Technical College,38300,54200,3
South Carolina,associates,Central Carolina Technical College,36600,53500,5
South Carolina,associates,Piedmont Technical College,35300,52800,3
South Carolina,associates,Spartanburg Methodist College,32400,50200,0
South Carolina,associates,Denmark Technical College,31100,46600,8
South Dakota,bachelors,South Dakota School of Mines and Technology,66500,118500,92
South Dakota,bachelors,South Dakota State University,50500,91900,18
South Dakota,bachelors,Augustana University,47900,88400,18
South Dakota,bachelors,University of South Dakota,47500,87900,8
South Dakota,bachelors,Dakota State University,48400,84300,53
South Dakota,bachelors,University of Sioux Falls,44400,78200,6
South Dakota,bachelors,Northern State University,42300,77700,7
South Dakota,bachelors,Mount Marty College,41400,76500,5
South Dakota,bachelors,Dakota Wesleyan University,41800,75700,10
South Dakota,bachelors,Black Hills State University,40400,72600,11
South Dakota,associates,University of South Dakota,51500,71100,8
South Dakota,associates,Dakota Wesleyan University,47600,67200,10
South Dakota,associates,Presentation College,42500,61900,6
South Dakota,associates,Southeast Technical Institute,41000,60600,14
South Dakota,associates,Mitchell Technical Institute,41900,60300,2
South Dakota,associates,Lake Area Technical Institute,40300,60100,2
South Dakota,associates,South Dakota State University,37600,57200,18
South Dakota,associates,Black Hills State University,37900,56500,11
South Dakota,associates,Dakota State University,38100,55500,53
South Dakota,associates,Western Dakota Technical Institute,36000,54000,5
Tennessee,bachelors,Vanderbilt University,65400,119100,23
Tennessee,bachelors,Sewanee-The University of the South,53700,97800,17
Tennessee,bachelors,Rhodes College,51900,97800,25
Tennessee,bachelors,Christian Brothers University,51500,96500,14
Tennessee,bachelors,Baptist Memorial College of Health Sciences,55700,95700,4
Tennessee,bachelors,Tennessee Technological University,53100,95100,28
Tennessee,bachelors,The University of Tennessee-Knoxville,51200,95100,21
Tennessee,bachelors,University of Memphis,47200,85800,12
Tennessee,bachelors,Lipscomb University,49000,84800,12
Tennessee,bachelors,Southern Adventist University,47500,84000,9
Tennessee,bachelors,Fisk University,45300,83600,39
Tennessee,bachelors,Union University,46400,83000,6
Tennessee,bachelors,The University of Tennessee-Chattanooga,46000,82300,17
Tennessee,bachelors,Trevecca Nazarene University,45300,81700,5
Tennessee,bachelors,Middle Tennessee State University,46500,81100,9
Tennessee,bachelors,Cumberland University,45500,81000,3
Tennessee,bachelors,Belmont University,47300,80900,3
Tennessee,bachelors,The University of Tennessee-Martin,44400,78600,10
Tennessee,bachelors,Tennessee State University,47200,78400,14
Tennessee,bachelors,Freed-Hardeman University,43700,78200,9
Tennessee,bachelors,Austin Peay State University,44200,78200,10
Tennessee,bachelors,East Tennessee State University,43700,77300,8
Tennessee,bachelors,Carson-Newman University,42700,76500,5
Tennessee,bachelors,Maryville College,42800,75300,16
Tennessee,bachelors,Milligan College,41200,74900,5
Tennessee,bachelors,Lee University,41500,74500,3
Tennessee,bachelors,O'More College of Design,41200,74200,0
Tennessee,bachelors,King University,43100,74000,9
Tennessee,bachelors,Tusculum College,40600,74000,4
Tennessee,bachelors,Tennessee Wesleyan University,41600,73000,6
Tennessee,bachelors,Bryan College-Dayton,39600,72000,2
Tennessee,bachelors,Lincoln Memorial University,40800,71800,11
Tennessee,bachelors,Le Moyne-Owen College,39500,71000,10
Tennessee,bachelors,Bethel University (Tennessee),37900,64500,2
Tennessee,bachelors,Johnson University,33600,59400,0
Tennessee,associates,Tennessee State University,50200,69300,14
Tennessee,associates,Lincoln Memorial University,48200,67800,11
Tennessee,associates,Lane College,44100,65500,24
Tennessee,associates,Southern Adventist University,45000,65300,9
Tennessee,associates,Chattanooga State Community College,39400,59800,4
Tennessee,associates,Southwest Tennessee Community College,39900,59600,4
Tennessee,associates,Nashville State Community College,39500,59500,2
Tennessee,associates,Pellissippi State Community College,37900,58400,5
Tennessee,associates,Columbia State Community College,38600,58000,1
Tennessee,associates,Volunteer State Community College,38600,58000,4
Tennessee,associates,Walters State Community College,37800,57300,1
Tennessee,associates,Roane State Community College,38500,57200,1
Tennessee,associates,Dyersburg State Community College,40700,56800,1
Tennessee,associates,Cleveland State Community College,36200,56100,2
Tennessee,associates,Austin Peay State University,38000,55900,10
Tennessee,associates,Jackson State Community College,38800,55700,3
Tennessee,associates,Motlow State Community College,36400,55500,0
Tennessee,associates,King University,36500,53600,9
Tennessee,associates,John A Gupton College,35300,53600,0
Tennessee,associates,Northeast State Community College,32400,51000,2
Texas,bachelors,Rice University,71000,129500,45
Texas,bachelors,The King's University,63800,116500,0
Texas,bachelors,Texas A & M University-College Station,60600,115700,30
Texas,bachelors,The University of Texas at Austin,60700,112800,28
Texas,bachelors,Southern Methodist University,59700,110400,22
Texas,bachelors,The University of Texas Health Science Center at Houston,65400,109400,14
Texas,bachelors,Texas Tech University,56800,106500,22
Texas,bachelors,Texas Tech University Health Sciences Center,61300,104900,3
Texas,bachelors,University of Houston,56000,103900,24
Texas,bachelors,The University of Texas Medical Branch,61100,103100,3
Texas,bachelors,Trinity University,54900,102900,27
Texas,bachelors,Baylor University,55500,101400,16
Texas,bachelors,Lamar University,53300,101200,16
Texas,bachelors,The University of Texas at Dallas,57100,100900,44
Texas,bachelors,The University of Texas Health Science Center at San Antonio,59400,100200,4
Texas,bachelors,The University of Texas at Arlington,55400,99500,22
Texas,bachelors,Prairie View A & M University,57800,99400,22
Texas,bachelors,LeTourneau University,56600,98900,21
Texas,bachelors,Texas Christian University,56000,98700,9
Texas,bachelors,Texas A & M University-Kingsville,53100,97500,53
Texas,bachelors,University of Dallas,53000,96400,16
Texas,bachelors,St. Mary's University,52900,95300,17
Texas,bachelors,University of Houston-Clear Lake,50700,94800,29
Texas,bachelors,Amberton University,52800,93600,0
Texas,bachelors,Southwestern University,51800,93500,19
Texas,bachelors,Austin College,52300,93100,25
Texas,bachelors,The University of Texas at El Paso,49000,92100,24
Texas,bachelors,University of St Thomas (Texas),50800,92000,7
Texas,bachelors,The University of Texas of the Permian Basin,50900,91900,18
Texas,bachelors,Brazosport College,51100,91500,2
Texas,bachelors,Abilene Christian University,49700,90900,9
Texas,bachelors,University of Houston-Downtown,51000,90900,6
Texas,bachelors,Texas State University,50100,90600,11
Texas,bachelors,University of North Texas,50300,90100,14
Texas,bachelors,Sam Houston State University,49000,89900,6
Texas,bachelors,Stephen F Austin State University,46800,89300,6
Texas,bachelors,Houston Baptist University,49800,89300,8
Texas,bachelors,Saint Edward's University,48700,89100,9
Texas,bachelors,Concordia University-Texas,50000,88700,4
Texas,bachelors,University of Houston-Victoria,50100,88200,12
Texas,bachelors,Dallas Baptist University,48700,88100,3
Texas,bachelors,McMurry University,48500,88000,11
Texas,bachelors,Texas A & M University-Commerce,46800,87900,10
Texas,bachelors,The University of Texas at San Antonio,50200,87500,24
Texas,bachelors,Texas A & M University-Corpus Christi,49300,87000,15
Texas,bachelors,University of Mary Hardin-Baylor,48600,86600,22
Texas,bachelors,West Texas A & M University,47200,86200,8
Texas,bachelors,Midwestern State University,50100,85200,14
Texas,bachelors,The University of Texas at Tyler,49800,84700,12
Texas,bachelors,Texas Lutheran University,47200,83600,17
Texas,bachelors,Midland College,46900,83500,5
Texas,bachelors,Texas Woman's University,47800,83400,4
Texas,bachelors,Texas Wesleyan University,44600,82800,4
Texas,bachelors,Hardin-Simmons University,47600,82000,10
Texas,bachelors,Texas Southern University,45900,81900,12
Texas,bachelors,Angelo State University,46200,81500,9
Texas,bachelors,The University of Texas Rio Grande Valley,45500,81200,18
Texas,bachelors,Tarleton State University,46000,80700,7
Texas,bachelors,Wayland Baptist University,47400,80500,1
Texas,bachelors,Lubbock Christian University,45000,80300,5
Texas,bachelors,Howard Payne University,44900,79000,5
Texas,bachelors,Our Lady of the Lake University,44300,78900,5
Texas,bachelors,Texas A & M International University,43400,78100,16
Texas,bachelors,University of the Incarnate Word,45900,77900,8
Texas,bachelors,East Texas Baptist University,43600,77900,3
Texas,bachelors,Southwestern Adventist University,43500,77600,13
Texas,bachelors,Huston-Tillotson University,42400,77400,9
Texas,bachelors,Texas A&M University-Texarkana,40700,74900,8
Texas,bachelors,Sul Ross State University,41400,74500,6
Texas,bachelors,Paul Quinn College,40700,72600,4
Texas,bachelors,Schreiner University,39600,71600,11
Texas,bachelors,Jarvis Christian College,38400,70300,6
Texas,bachelors,Arlington Baptist University,38400,69800,0
Texas,bachelors,College of Biblical Studies-Houston,38900,69100,0
Texas,bachelors,Southwestern Assemblies of God University,39300,68400,0
Texas,bachelors,Wiley College,36300,64900,7
Texas,bachelors,Texas College,31400,56400,9
Texas,associates,San Jacinto Community College,44700,72700,5
Texas,associates,Brazosport College,42500,71500,2
Texas,associates,Lamar Institute of Technology,48000,69000,1
Texas,associates,College of the Mainland,45400,69000,2
Texas,associates,Wayland Baptist University,48200,68600,1
Texas,associates,Texas State Technical College,43300,68400,8
Texas,associates,Galveston College,49200,68300,0
Texas,associates,Odessa College,45800,67900,3
Texas,associates,Tarleton State University,44800,67400,7
Texas,associates,Brookhaven College,46100,67400,5
Texas,associates,Wharton County Junior College,46400,67000,3
Texas,associates,Alvin Community College,46600,66500,6
Texas,associates,North Central Texas College,43900,66400,7
Texas,associates,El Centro College,47300,66200,13
Texas,associates,Austin Community College District,46000,66000,11
Texas,associates,Houston Community College,41300,65900,4
Texas,associates,Grayson College,44100,65600,3
Texas,associates,LeTourneau University,44400,65400,21
Texas,associates,Amarillo College,45300,65300,9
Texas,associates,Dallas Baptist University,44000,64500,3
Texas,associates,Del Mar College,45900,64400,2
Texas,associates,Lee College,44800,64300,3
Texas,associates,Vernon College,43600,64000,2
Texas,associates,Tarrant County College District,41100,63800,6
Texas,associates,Trinity Valley Community College,42700,63700,2
Texas,associates,Lamar State College-Port Arthur,47100,63600,2
Texas,associates,Collin County Community College District,42300,62900,5
Texas,associates,Texas Southmost College,43100,62700,4
Texas,associates,North Lake College,40800,62700,8
Texas,associates,Victoria College,46300,62400,1
Texas,associates,Central Texas College,41800,62400,3
Texas,associates,Hallmark University,42600,62300,20
Texas,associates,Lone Star College System,42900,62100,2
Texas,associates,Texarkana College,40800,62100,4
Texas,associates,Navarro College,43200,61800,2
Texas,associates,Midland College,45300,61600,5
Texas,associates,Richland College,41500,61300,6
Texas,associates,Tyler Junior College,40600,61300,7
Texas,associates,Kilgore College,41300,61100,2
Texas,associates,Angelina College,41000,60900,2
Texas,associates,San Antonio College,42200,60600,13
Texas,associates,Eastfield College,38500,60500,0
Texas,associates,Blinn College,40700,60400,11
Texas,associates,Lamar State College-Orange,42800,60300,3
Texas,associates,St Philip's College,42500,60100,3
Texas,associates,McLennan Community College,40500,60100,4
Texas,associates,Mountain View College,38000,59900,5
Texas,associates,Howard College,39600,59700,6
Texas,associates,El Paso Community College,38300,59700,9
Texas,associates,Panola College,40200,59300,3
Texas,associates,Temple College,41700,59300,7
Texas,associates,Coastal Bend College,42300,59300,2
Texas,associates,Laredo Community College,39700,59200,4
Texas,associates,Northeast Texas Community College,39700,59100,1
Texas,associates,Paris Junior College,38600,58300,4
Texas,associates,Cisco College,39100,57800,1
Texas,associates,Frank Phillips College,39400,57700,2
Texas,associates,South Plains College,38300,57600,4
Texas,associates,Dallas Institute of Funeral Service,39900,57200,0
Texas,associates,Commonwealth Institute of Funeral Service,37100,56800,0
Texas,associates,Western Texas College,37800,56700,19
Texas,associates,Remington College-Dallas Campus,39500,56700,3
Texas,associates,Weatherford College,40900,55300,2
Texas,associates,South Texas College,35900,55000,18
Texas,associates,Hill College,38900,54400,3
Texas,associates,Southwest Texas Junior College,34900,53800,1
Texas,associates,Clarendon College,34400,53400,2
Texas,associates,Cedar Valley College,36000,52500,1
Texas,associates,Northwest Vista College,34500,50200,9
Texas,associates,Palo Alto College,31400,49300,8
Utah,bachelors,Brigham Young University-Provo,59200,108000,25
Utah,bachelors,University of Utah,54800,102600,22
Utah,bachelors,Weber State University,53900,94000,8
Utah,bachelors,Utah State University,52400,93900,14
Utah,bachelors,Westminster College (Utah),51700,92200,10
Utah,bachelors,Western Governors University,54500,91500,9
Utah,bachelors,Utah Valley University,51100,90600,12
Utah,bachelors,Southern Utah University,46400,84400,7
Utah,bachelors,"Stevens-Henager College (Murray, Utah)",42400,76100,51
Utah,bachelors,Independence University,40500,74100,2
Utah,associates,Weber State University,42700,70000,8
Utah,associates,Utah Valley University,42400,68700,12
Utah,associates,Dixie State University,43500,68100,5
Utah,associates,Salt Lake Community College,42900,64300,14
Utah,associates,"Stevens-Henager College (West Haven, Utah)",41400,61300,8
Utah,associates,Utah State University,37600,60400,14
Utah,associates,Snow College,37400,57300,7
Utah,associates,"Stevens-Henager College (Orem, Utah)",35400,53800,41
Utah,associates,"Stevens-Henager College (Murray, Utah)",37200,53700,51
Utah,associates,Southern Utah University,35600,53500,7
Utah,associates,Independence University,36400,52900,2
Vermont,bachelors,Middlebury College,60400,109800,19
Vermont,bachelors,University of Vermont,53200,99400,22
Vermont,bachelors,Norwich University,57000,99100,20
Vermont,bachelors,Saint Michael's College,52900,98500,18
Vermont,bachelors,Vermont Technical College,52400,93900,4
Vermont,bachelors,Bennington College,48800,90000,5
Vermont,bachelors,Champlain College,51100,88400,14
Vermont,bachelors,College of St Joseph,47000,85000,0
Vermont,bachelors,Southern Vermont College,42900,78700,17
Vermont,bachelors,Goddard College,42700,76900,0
Vermont,bachelors,Castleton University,41700,76200,6
Vermont,bachelors,Green Mountain College,42000,75200,2
Vermont,bachelors,Lyndon State College,41500,75100,8
Vermont,bachelors,Johnson State College,39500,72100,2
Vermont,associates,Vermont Technical College,47100,68000,4
Vermont,associates,Castleton University,46200,65200,6
Vermont,associates,Champlain College,46300,62900,14
Vermont,associates,Southern Vermont College,40300,58600,17
Vermont,associates,Community College of Vermont,37200,56400,3
Vermont,associates,Lyndon State College,36600,54300,8
Virginia,bachelors,Washington and Lee University,65900,123200,18
Virginia,bachelors,Virginia Military Institute,65900,120600,47
Virginia,bachelors,University of Virginia-Main Campus,64500,117500,23
Virginia,bachelors,Virginia Polytechnic Institute and State University,62700,114000,42
Virginia,bachelors,College of William and Mary,59000,108900,21
Virginia,bachelors,Hampden-Sydney College,58300,108600,20
Virginia,bachelors,University of Richmond,59800,107500,13
Virginia,bachelors,George Mason University,58900,105700,23
Virginia,bachelors,James Madison University,57400,102600,12
Virginia,bachelors,University of Mary Washington,54200,98200,17
Virginia,bachelors,Jefferson College of Health Sciences,55500,97600,1
Virginia,bachelors,Marymount University,52300,93100,15
Virginia,bachelors,Hampton University,52700,92600,12
Virginia,bachelors,Old Dominion University,50200,89900,19
Virginia,bachelors,Lynchburg College,47700,89100,11
Virginia,bachelors,Virginia Commonwealth University,49900,88200,18
Virginia,bachelors,Christopher Newport University,50800,87200,25
Virginia,bachelors,Shenandoah University,48700,86600,7
Virginia,bachelors,Randolph College,47000,86100,23
Virginia,bachelors,Roanoke College,48500,85100,18
Virginia,bachelors,Longwood University,47300,83300,9
Virginia,bachelors,Radford University,48900,82900,10
Virginia,bachelors,The University of Virginia's College at Wise,46500,82600,5
Virginia,bachelors,Virginia State University,44900,81800,14
Virginia,bachelors,Ferrum College,43000,80600,6
Virginia,bachelors,Sweet Briar College,44700,79700,20
Virginia,bachelors,Averett University-Non-Traditional Programs,44800,79600,1
Virginia,bachelors,Bridgewater College,43100,79200,19
Virginia,bachelors,Hollins University,42000,78000,12
Virginia,bachelors,Virginia Wesleyan University,44800,77700,12
Virginia,bachelors,Eastern Mennonite University,43600,77100,5
Virginia,bachelors,Regent University,41600,76900,1
