state_name,college_name,college_type,roi,total_cost,grad_rate,yrs2grad,financial_aid,loan_amt,perc_grant
CALIFORNIA,California State University-East Bay(Out-of-State),outofstate,433000,138000,48,5,0.0,N/A,N/A
CALIFORNIA,San Francisco State University(In-State),instate,423000,97900,53,5,0.0,N/A,N/A
CALIFORNIA,University of the Pacific(Private),private,417000,239000,68,4,0.0,N/A,N/A
CALIFORNIA,University of California-Irvine(Out-of-State),outofstate,415000,224000,87,4,0.0,N/A,N/A
CALIFORNIA,San Diego State University(In-State),instate,412000,105000,73,5,0.0,N/A,N/A
CALIFORNIA,California State University-Chico(Out-of-State),outofstate,411000,137000,69,5,0.0,N/A,N/A
CALIFORNIA,California State University-Sacramento(In-State),instate,409000,95700,49,5,0.0,N/A,N/A
CALIFORNIA,University of California-Santa Barbara(Out-of-State),outofstate,408000,236000,82,4,0.0,N/A,N/A
CALIFORNIA,California State University-Fresno(In-State),instate,401000,80800,57,5,0.0,N/A,N/A
CALIFORNIA,California State University-Long Beach(In-State),instate,401000,91400,69,5,0.0,N/A,N/A
CALIFORNIA,University of California-Davis(Out-of-State),outofstate,396000,233000,85,5,0.0,N/A,N/A
CALIFORNIA,California State University-Northridge(In-State),instate,392000,85400,50,5,0.0,N/A,N/A
CALIFORNIA,Loyola Marymount University(Private),private,389000,239000,83,4,0.0,N/A,N/A
CALIFORNIA,California State University-Fullerton(In-State),instate,385000,100000,62,5,0.0,N/A,N/A
CALIFORNIA,Menlo College(Private),private,381000,223000,53,4,0.0,N/A,N/A
CALIFORNIA,San Francisco State University(Out-of-State),outofstate,379000,143000,53,5,0.0,N/A,N/A
CALIFORNIA,University of California-Riverside(In-State),instate,374000,133000,73,5,0.0,N/A,N/A
CALIFORNIA,San Diego State University(Out-of-State),outofstate,367000,150000,73,5,0.0,N/A,N/A
CALIFORNIA,University of California-Santa Cruz(In-State),instate,367000,138000,77,4,0.0,N/A,N/A
CALIFORNIA,Pomona College(Private),private,366000,255000,97,4,0.0,N/A,N/A
CALIFORNIA,California State University-Sacramento(Out-of-State),outofstate,365000,140000,49,5,0.0,N/A,N/A
CALIFORNIA,University of Redlands(Private),private,363000,247000,74,4,0.0,N/A,N/A
CALIFORNIA,California College of the Arts(Private),private,361000,237000,60,4,0.0,N/A,N/A
CALIFORNIA,California State University-Fresno(Out-of-State),outofstate,357000,125000,57,5,0.0,N/A,N/A
CALIFORNIA,Sonoma State University(In-State),instate,357000,96800,61,5,0.0,N/A,N/A
CALIFORNIA,California State University-Long Beach(Out-of-State),outofstate,356000,136000,69,5,0.0,N/A,N/A
CALIFORNIA,University of San Diego(Private),private,354000,243000,78,4,0.0,N/A,N/A
CALIFORNIA,California State University-Stanislaus(In-State),instate,351000,82600,57,5,0.0,N/A,N/A
CALIFORNIA,California State University-Northridge(Out-of-State),outofstate,347000,130000,50,5,0.0,N/A,N/A
CALIFORNIA,Pepperdine University(Private),private,343000,259000,87,4,0.0,N/A,N/A
CALIFORNIA,California State University-Fullerton(Out-of-State),outofstate,340000,145000,62,5,0.0,N/A,N/A
CALIFORNIA,California State University-San Marcos(In-State),instate,335000,96300,52,5,0.0,N/A,N/A
CALIFORNIA,Notre Dame de Namur University(Private),private,333000,204000,50,4,0.0,N/A,N/A
CALIFORNIA,California State University-Los Angeles(In-State),instate,328000,93100,46,6,0.0,N/A,N/A
CALIFORNIA,Laguna College of Art and Design(Private),private,328000,181000,46,5,0.0,N/A,N/A
CALIFORNIA,California State University-Dominguez Hills(In-State),instate,322000,90000,42,6,0.0,N/A,N/A
CALIFORNIA,Sonoma State University(Out-of-State),outofstate,313000,141000,61,5,0.0,N/A,N/A
CALIFORNIA,California State University-San Bernardino(In-State),instate,310000,84500,55,5,0.0,N/A,N/A
CALIFORNIA,California State University-Bakersfield(In-State),instate,307000,93100,43,5,0.0,N/A,N/A
CALIFORNIA,California State University-Stanislaus(Out-of-State),outofstate,306000,127000,57,5,0.0,N/A,N/A
CALIFORNIA,California Lutheran University(Private),private,298000,221000,73,4,0.0,N/A,N/A
CALIFORNIA,Pacific Union College(Private),private,293000,164000,50,5,0.0,N/A,N/A
CALIFORNIA,California State University-San Marcos(Out-of-State),outofstate,291000,141000,52,5,0.0,N/A,N/A
CALIFORNIA,Dominican University of California(Private),private,284000,242000,72,4,0.0,N/A,N/A
CALIFORNIA,California State University-Los Angeles(Out-of-State),outofstate,283000,138000,46,6,0.0,N/A,N/A
CALIFORNIA,California State University-Monterey Bay(In-State),instate,282000,80700,55,5,0.0,N/A,N/A
CALIFORNIA,La Sierra University(Private),private,278000,172000,52,5,0.0,N/A,N/A
CALIFORNIA,California State University-Dominguez Hills(Out-of-State),outofstate,277000,135000,42,6,0.0,N/A,N/A
CALIFORNIA,University of California-Riverside(Out-of-State),outofstate,277000,230000,73,5,0.0,N/A,N/A
CALIFORNIA,Westmont College(Private),private,272000,226000,77,4,0.0,N/A,N/A
CALIFORNIA,Mount Saint Mary's University(Private),private,271000,214000,59,4,0.0,N/A,N/A
CALIFORNIA,University of California-Santa Cruz(Out-of-State),outofstate,270000,235000,77,4,0.0,N/A,N/A
CALIFORNIA,California State University-San Bernardino(Out-of-State),outofstate,265000,129000,55,5,0.0,N/A,N/A
CALIFORNIA,California State University-Bakersfield(Out-of-State),outofstate,262000,138000,43,5,0.0,N/A,N/A
CALIFORNIA,University of La Verne(Private),private,258000,220000,66,4,0.0,N/A,N/A
CALIFORNIA,Chapman University(Private),private,256000,253000,79,4,0.0,N/A,N/A
CALIFORNIA,Otis College of Art and Design(Private),private,245000,233000,60,4,0.0,N/A,N/A
CALIFORNIA,Point Loma Nazarene University(Private),private,242000,186000,71,4,0.0,N/A,N/A
CALIFORNIA,Occidental College(Private),private,239000,265000,81,4,0.0,N/A,N/A
CALIFORNIA,California State University-Monterey Bay(Out-of-State),outofstate,237000,125000,55,5,0.0,N/A,N/A
CALIFORNIA,Holy Names University(Private),private,230000,208000,45,4,0.0,N/A,N/A
CALIFORNIA,Scripps College(Private),private,230000,260000,84,4,0.0,N/A,N/A
CALIFORNIA,Biola University(Private),private,219000,197000,72,4,0.0,N/A,N/A
CALIFORNIA,Humboldt State University(In-State),instate,219000,92700,46,5,0.0,N/A,N/A
CALIFORNIA,Azusa Pacific University(Private),private,215000,192000,70,4,0.0,N/A,N/A
CALIFORNIA,Concordia University-Irvine(Private),private,209000,182000,54,4,0.0,N/A,N/A
CALIFORNIA,Fresno Pacific University(Private),private,209000,156000,62,4,0.0,N/A,N/A
CALIFORNIA,Marymount California University(Private),private,208000,206000,34,,0.0,N/A,N/A
CALIFORNIA,Woodbury University(Private),private,206000,205000,44,5,0.0,N/A,N/A
CALIFORNIA,Vanguard University of Southern California(Private),private,200000,176000,56,4,0.0,N/A,N/A
CALIFORNIA,California Institute of the Arts(Private),private,185000,253000,66,4,0.0,N/A,N/A
CALIFORNIA,Humboldt State University(Out-of-State),outofstate,175000,137000,46,5,0.0,N/A,N/A
CALIFORNIA,Whittier College(Private),private,165000,227000,64,4,0.0,N/A,N/A
CALIFORNIA,Mills College(Private),private,145000,240000,67,4,0.0,N/A,N/A
CALIFORNIA,California Baptist University(Private),private,119000,173000,60,4,0.0,N/A,N/A
CALIFORNIA,William Jessup University(Private),private,107000,164000,65,4,0.0,N/A,N/A
CALIFORNIA,Pitzer College(Private),private,95800,259000,88,4,0.0,N/A,N/A
CALIFORNIA,San Francisco Art Institute(Private),private,95300,251000,40,4,0.0,N/A,N/A
CALIFORNIA,Simpson University(Private),private,73100,148000,47,4,0.0,N/A,N/A
CALIFORNIA,San Diego Christian College(Private),private,55300,172000,52,4,0.0,N/A,N/A
CALIFORNIA,Hope International University(Private),private,51600,168000,43,4,0.0,N/A,N/A
CALIFORNIA,Life Pacific College(Private),private,15900,102000,50,4,0.0,N/A,N/A
CALIFORNIA,Southern California Institute of Architecture(Private),private,N/A,N/A,29,6,0.0,N/A,N/A
CALIFORNIA,Art Center College of Design(Private),private,N/A,N/A,73,5,0.0,N/A,N/A
CALIFORNIA,Coleman University(Private),private,N/A,N/A,65,6,0.0,N/A,N/A
CALIFORNIA,Golden Gate University-San Francisco(Private),private,N/A,N/A,N/A,,0.0,N/A,N/A
CALIFORNIA,Humphreys College-Stockton and Modesto Campuses(Private),private,N/A,N/A,36,5,0.0,N/A,N/A
CALIFORNIA,National University(Private),private,N/A,N/A,38,5,0.0,N/A,N/A
COLORADO,Colorado School of Mines(In-State),instate,949000,126000,77,4,1.0,26700,10
COLORADO,United States Air Force Academy(Service Academy),service academy,905000,0,83,4,1.0,N/A,N/A
COLORADO,Colorado School of Mines(Out-of-State),outofstate,880000,195000,77,4,1.0,26700,10
COLORADO,University of Colorado Boulder(In-State),instate,489000,120000,70,4,1.0,32100,16
COLORADO,Regis University(Private),private,473000,191000,68,4,1.0,29600,25
COLORADO,University of Colorado Boulder(Out-of-State),outofstate,398000,210000,70,4,1.0,32100,16
COLORADO,Colorado State University-Fort Collins(In-State),instate,396000,95300,67,5,1.0,26900,21
COLORADO,University of Denver(Private),private,376000,236000,79,4,1.0,29700,18
COLORADO,Colorado Christian University(Private),private,330000,163000,53,4,1.0,33700,25
COLORADO,Colorado State University-Fort Collins(Out-of-State),outofstate,330000,162000,67,5,1.0,26900,21
COLORADO,University of Colorado Colorado Springs(In-State),instate,325000,91000,47,5,1.0,26100,32
COLORADO,Colorado College(Private),private,288000,248000,87,4,1.0,19100,15
COLORADO,University of Colorado Colorado Springs(Out-of-State),outofstate,283000,133000,47,5,1.0,26100,32
COLORADO,Colorado State University-Pueblo(In-State),instate,249000,90300,32,5,1.0,18800,46
COLORADO,University of Northern Colorado(In-State),instate,247000,88400,48,5,1.0,24200,35
COLORADO,Colorado Mesa University(In-State),instate,234000,85000,32,5,1.0,37200,38
COLORADO,University of Northern Colorado(Out-of-State),outofstate,201000,135000,48,5,1.0,24200,35
COLORADO,Colorado State University-Pueblo(Out-of-State),outofstate,200000,139000,32,5,1.0,18800,46
COLORADO,Johnson & Wales University-Denver(Private),private,195000,175000,64,4,1.0,31500,51
COLORADO,Colorado Mesa University(Out-of-State),outofstate,192000,127000,32,5,1.0,37200,38
COLORADO,Fort Lewis College(In-State),instate,192000,96500,45,5,1.0,23400,35
COLORADO,Fort Lewis College(Out-of-State),outofstate,150000,138000,45,5,1.0,23400,35
COLORADO,Western State Colorado University(In-State),instate,134000,85300,45,5,1.0,27500,25
COLORADO,Adams State University(In-State),instate,117000,84200,25,5,1.0,27100,54
COLORADO,Western State Colorado University(Out-of-State),outofstate,91300,128000,45,5,1.0,27500,25
COLORADO,Adams State University(Out-of-State),outofstate,74500,127000,25,5,1.0,27100,54
COLORADO,Metropolitan State University of Denver(In-State),instate,N/A,N/A,27,5,1.0,21100,41
COLORADO,Metropolitan State University of Denver(Out-of-State),outofstate,N/A,N/A,27,5,1.0,21100,41
COLORADO,University of Colorado Denver/Anschutz Medical Campus(In-State),instate,N/A,N/A,48,5,1.0,22000,38
COLORADO,University of Colorado Denver/Anschutz Medical Campus(Out-of-State),outofstate,N/A,N/A,48,5,1.0,22000,38
COLORADO,Nazarene Bible College(Private),private,N/A,N/A,0,,1.0,N/A,0
COLORADO,Colorado School of Mines(In-State),instate,909000,126000,77,4,0.0,N/A,N/A
COLORADO,United States Air Force Academy(Service Academy),service academy,905000,0,83,4,0.0,N/A,N/A
COLORADO,Colorado School of Mines(Out-of-State),outofstate,840000,195000,77,4,0.0,N/A,N/A
COLORADO,University of Colorado Boulder(In-State),instate,451000,120000,70,4,0.0,N/A,N/A
COLORADO,Regis University(Private),private,396000,191000,68,4,0.0,N/A,N/A
COLORADO,Colorado State University-Fort Collins(In-State),instate,364000,95300,67,5,0.0,N/A,N/A
COLORADO,University of Colorado Boulder(Out-of-State),outofstate,360000,210000,70,4,0.0,N/A,N/A
COLORADO,University of Colorado Colorado Springs(In-State),instate,302000,91000,47,5,0.0,N/A,N/A
COLORADO,Colorado State University-Fort Collins(Out-of-State),outofstate,298000,162000,67,5,0.0,N/A,N/A
COLORADO,University of Denver(Private),private,269000,236000,79,4,0.0,N/A,N/A
COLORADO,Colorado Christian University(Private),private,264000,163000,53,4,0.0,N/A,N/A
COLORADO,University of Colorado Colorado Springs(Out-of-State),outofstate,260000,133000,47,5,0.0,N/A,N/A
COLORADO,Colorado State University-Pueblo(In-State),instate,226000,90300,32,5,0.0,N/A,N/A
COLORADO,Colorado Mesa University(In-State),instate,213000,85000,32,5,0.0,N/A,N/A
COLORADO,University of Northern Colorado(In-State),instate,213000,88400,48,5,0.0,N/A,N/A
COLORADO,Colorado State University-Pueblo(Out-of-State),outofstate,177000,139000,32,5,0.0,N/A,N/A
COLORADO,Colorado Mesa University(Out-of-State),outofstate,170000,127000,32,5,0.0,N/A,N/A
COLORADO,University of Northern Colorado(Out-of-State),outofstate,167000,135000,48,5,0.0,N/A,N/A
COLORADO,Fort Lewis College(In-State),instate,149000,96500,45,5,0.0,N/A,N/A
COLORADO,Colorado College(Private),private,128000,248000,87,4,0.0,N/A,N/A
COLORADO,Johnson & Wales University-Denver(Private),private,119000,175000,64,4,0.0,N/A,N/A
COLORADO,Fort Lewis College(Out-of-State),outofstate,108000,138000,45,5,0.0,N/A,N/A
COLORADO,Western State Colorado University(In-State),instate,108000,85300,45,5,0.0,N/A,N/A
COLORADO,Adams State University(In-State),instate,87200,84200,25,5,0.0,N/A,N/A
COLORADO,Western State Colorado University(Out-of-State),outofstate,65800,128000,45,5,0.0,N/A,N/A
COLORADO,Adams State University(Out-of-State),outofstate,44200,127000,25,5,0.0,N/A,N/A
COLORADO,Metropolitan State University of Denver(In-State),instate,N/A,N/A,27,5,0.0,N/A,N/A
COLORADO,Metropolitan State University of Denver(Out-of-State),outofstate,N/A,N/A,27,5,0.0,N/A,N/A
COLORADO,University of Colorado Denver/Anschutz Medical Campus(In-State),instate,N/A,N/A,48,5,0.0,N/A,N/A
COLORADO,University of Colorado Denver/Anschutz Medical Campus(Out-of-State),outofstate,N/A,N/A,48,5,0.0,N/A,N/A
COLORADO,Nazarene Bible College(Private),private,N/A,N/A,0,,0.0,N/A,N/A
CONNECTICUT,Yale University(Private),private,882000,261000,98,4,1.0,21500,17
CONNECTICUT,United States Coast Guard Academy(Service Academy),service academy,714000,0,87,4,1.0,N/A,N/A
CONNECTICUT,Fairfield University(Private),private,601000,243000,82,4,1.0,36700,13
CONNECTICUT,University of Connecticut(In-State),instate,531000,115000,82,4,1.0,30600,18
CONNECTICUT,Trinity College(Private),private,508000,262000,85,4,1.0,25100,12
CONNECTICUT,Wesleyan University(Private),private,474000,260000,91,4,1.0,24900,22
CONNECTICUT,University of Connecticut(Out-of-State),outofstate,449000,197000,82,4,1.0,30600,18
CONNECTICUT,Connecticut College(Private),private,447000,256000,84,4,1.0,35300,17
CONNECTICUT,University of Hartford(Private),private,407000,201000,58,4,1.0,39800,33
CONNECTICUT,Central Connecticut State University(In-State),instate,395000,97300,54,5,1.0,27100,38
CONNECTICUT,Sacred Heart University(Private),private,391000,220000,60,4,1.0,44200,15
CONNECTICUT,Quinnipiac University(Private),private,390000,234000,78,4,1.0,47000,15
CONNECTICUT,Albertus Magnus College(Private),private,376000,198000,53,4,1.0,29500,63
CONNECTICUT,Western Connecticut State University(In-State),instate,368000,97600,46,5,1.0,24400,38
CONNECTICUT,University of New Haven(Private),private,361000,210000,57,4,1.0,45000,29
CONNECTICUT,Central Connecticut State University(Out-of-State),outofstate,347000,146000,54,5,1.0,27100,38
CONNECTICUT,Western Connecticut State University(Out-of-State),outofstate,320000,146000,46,5,1.0,24400,38
CONNECTICUT,University of Bridgeport(Private),private,289000,207000,29,4,1.0,32300,58
CONNECTICUT,Eastern Connecticut State University(In-State),instate,269000,101000,54,4,1.0,28500,35
CONNECTICUT,University of Saint Joseph(Private),private,259000,205000,63,4,1.0,31100,34
CONNECTICUT,Eastern Connecticut State University(Out-of-State),outofstate,221000,149000,54,4,1.0,28500,35
CONNECTICUT,Southern Connecticut State University(In-State),instate,221000,95600,51,5,1.0,27700,41
CONNECTICUT,Southern Connecticut State University(Out-of-State),outofstate,173000,144000,51,5,1.0,27700,41
CONNECTICUT,St Vincent's College(Private),private,N/A,N/A,75,,1.0,22000,80
CONNECTICUT,United States Coast Guard Academy(Service Academy),service academy,714000,0,87,4,0.0,N/A,N/A
CONNECTICUT,Yale University(Private),private,689000,261000,98,4,0.0,N/A,N/A
CONNECTICUT,Fairfield University(Private),private,513000,243000,82,4,0.0,N/A,N/A
CONNECTICUT,University of Connecticut(In-State),instate,480000,115000,82,4,0.0,N/A,N/A
CONNECTICUT,University of Connecticut(Out-of-State),outofstate,397000,197000,82,4,0.0,N/A,N/A
CONNECTICUT,Central Connecticut State University(In-State),instate,366000,97300,54,5,0.0,N/A,N/A
CONNECTICUT,Western Connecticut State University(In-State),instate,345000,97600,46,5,0.0,N/A,N/A
CONNECTICUT,Trinity College(Private),private,336000,262000,85,4,0.0,N/A,N/A
CONNECTICUT,Sacred Heart University(Private),private,331000,220000,60,4,0.0,N/A,N/A
CONNECTICUT,University of Hartford(Private),private,322000,201000,58,4,0.0,N/A,N/A
CONNECTICUT,Central Connecticut State University(Out-of-State),outofstate,317000,146000,54,5,0.0,N/A,N/A
CONNECTICUT,Quinnipiac University(Private),private,305000,234000,78,4,0.0,N/A,N/A
CONNECTICUT,Connecticut College(Private),private,299000,256000,84,4,0.0,N/A,N/A
CONNECTICUT,Albertus Magnus College(Private),private,297000,198000,53,4,0.0,N/A,N/A
CONNECTICUT,Western Connecticut State University(Out-of-State),outofstate,296000,146000,46,5,0.0,N/A,N/A
CONNECTICUT,Wesleyan University(Private),private,294000,260000,91,4,0.0,N/A,N/A
CONNECTICUT,University of New Haven(Private),private,279000,210000,57,4,0.0,N/A,N/A
CONNECTICUT,Eastern Connecticut State University(In-State),instate,241000,101000,54,4,0.0,N/A,N/A
CONNECTICUT,Southern Connecticut State University(In-State),instate,198000,95600,51,5,0.0,N/A,N/A
CONNECTICUT,Eastern Connecticut State University(Out-of-State),outofstate,192000,149000,54,4,0.0,N/A,N/A
CONNECTICUT,University of Bridgeport(Private),private,188000,207000,29,4,0.0,N/A,N/A
CONNECTICUT,University of Saint Joseph(Private),private,188000,205000,63,4,0.0,N/A,N/A
CONNECTICUT,Southern Connecticut State University(Out-of-State),outofstate,150000,144000,51,5,0.0,N/A,N/A
